Day,AiQuestions,AstronomyQuestions,ComputerGraphicsQuestions,ComputerScienceQuestions,CsEducatorsQuestions,CsTheoryQuestions,DataScienceQuestions,EarthScienceQuestions,EngineeringQuestions,GenAIQuestions,MathematicsQuestions,MathEducatorsQuestions,MathOverflowQuestions,PhysicsQuestions,QuantQuestions,QuantumComputingQuestions,RoboticsQuestions,ScientificComputingQuestions,StatisticsQuestions,TeXQuestions,StackOverflowQuestions
"2018-10-14 00:00:00","3","3","1","8","0","4","10","2","6","0","477","2","26","60","3","2","4","0","32","29","3077"
"2018-10-15 00:00:00","8","3","0","14","1","1","11","4","5","0","513","1","33","71","6","5","8","1","44","58","5680"
"2018-10-16 00:00:00","4","4","3","13","1","2","16","3","4","0","473","1","21","56","2","2","9","3","58","48","6097"
"2018-10-17 00:00:00","4","11","1","16","0","4","14","1","5","0","505","1","42","58","7","2","12","1","69","45","6172"
"2018-10-18 00:00:00","5","2","2","22","1","0","12","3","5","0","446","0","34","52","9","8","9","1","59","55","5966"
"2018-10-19 00:00:00","8","6","1","10","0","2","13","1","7","0","457","0","32","61","3","5","10","4","54","56","5330"
"2018-10-20 00:00:00","2","2","2","9","0","1","14","2","5","0","405","0","27","56","3","3","2","3","26","55","3089"
"2018-10-21 00:00:00","7","5","0","7","0","3","8","2","6","0","469","0","35","48","5","5","2","5","36","42","3105"
"2018-10-22 00:00:00","4","2","2","11","0","3","14","2","9","0","500","1","37","65","5","3","13","2","57","50","5787"
"2018-10-23 00:00:00","3","3","4","19","1","3","10","2","5","0","550","0","30","60","6","0","7","1","64","54","6322"
"2018-10-24 00:00:00","10","9","1","18","0","3","22","2","7","0","488","0","41","53","9","8","11","2","62","66","6270"
"2018-10-25 00:00:00","6","5","0","15","0","4","12","1","3","0","532","0","31","67","6","2","4","2","44","60","6295"
"2018-10-26 00:00:00","2","5","0","8","3","2","15","4","4","0","436","2","32","51","3","2","5","2","50","53","5600"
"2018-10-27 00:00:00","2","2","4","14","0","0","5","0","5","0","416","0","24","57","4","3","4","2","33","60","2941"
"2018-10-28 00:00:00","3","5","3","9","0","1","11","2","5","0","479","1","19","54","8","0","8","3","26","41","3084"
"2018-10-29 00:00:00","5","4","1","28","0","5","15","5","5","0","474","1","30","59","3","5","13","2","50","62","5861"
"2018-10-30 00:00:00","2","4","1","17","0","2","16","0","5","0","562","3","40","63","3","4","6","1","53","67","5976"
"2018-10-31 00:00:00","1","5","1","15","0","2","21","3","7","0","449","2","31","43","3","1","5","0","64","65","6014"
"2018-11-01 00:00:00","6","0","0","18","0","1","17","1","4","0","467","2","30","63","8","2","5","0","47","52","5518"
"2018-11-02 00:00:00","7","3","1","19","1","1","9","3","5","0","417","2","27","57","2","1","6","1","66","65","4992"
"2018-11-03 00:00:00","2","3","1","19","0","1","11","2","7","0","436","2","25","57","3","2","6","1","43","52","2927"
"2018-11-04 00:00:00","1","4","1","13","0","3","9","1","6","0","507","0","28","48","1","6","4","0","32","52","3143"
"2018-11-05 00:00:00","7","7","0","15","1","1","19","1","5","0","508","0","22","52","6","6","4","3","56","60","5589"
"2018-11-06 00:00:00","2","3","3","11","1","2","20","3","3","0","490","1","32","48","2","2","7","2","44","49","5665"
"2018-11-07 00:00:00","5","3","3","11","0","0","15","4","7","0","463","2","22","67","2","4","10","2","67","61","5724"
"2018-11-08 00:00:00","5","4","4","19","0","2","15","1","2","0","490","1","34","61","6","2","8","1","59","70","5816"
"2018-11-09 00:00:00","3","4","1","16","1","0","16","1","8","0","455","2","40","52","4","3","3","0","62","56","5355"
"2018-11-10 00:00:00","5","4","3","22","1","2","8","1","4","0","423","1","28","57","2","4","0","3","41","56","3041"
"2018-11-11 00:00:00","2","3","0","12","1","0","13","0","5","0","475","0","27","46","3","2","3","1","37","47","3069"
"2018-11-12 00:00:00","2","4","4","22","0","0","18","1","3","0","474","3","29","59","5","0","5","1","47","69","5581"
"2018-11-13 00:00:00","4","7","1","12","0","0","15","4","5","0","488","0","26","61","1","3","11","3","55","55","6067"
"2018-11-14 00:00:00","2","7","2","16","1","1","18","2","3","0","473","0","33","52","4","4","9","2","63","64","6130"
"2018-11-15 00:00:00","6","4","1","14","1","1","16","1","8","0","521","1","26","72","6","6","9","2","62","68","6031"
"2018-11-16 00:00:00","5","6","1","14","0","4","17","2","3","0","420","1","26","56","7","3","9","1","61","63","5480"
"2018-11-17 00:00:00","10","5","0","23","1","1","14","0","7","0","397","0","23","60","4","4","6","1","33","53","3029"
"2018-11-18 00:00:00","2","3","4","8","0","1","9","2","6","0","473","2","24","51","5","3","2","1","39","51","3190"
"2018-11-19 00:00:00","2","5","2","10","0","1","15","1","3","0","504","1","36","62","2","3","9","3","51","60","5580"
"2018-11-20 00:00:00","4","3","2","8","1","1","15","2","7","0","474","0","38","47","2","6","7","3","63","74","6056"
"2018-11-21 00:00:00","4","10","1","10","0","1","8","0","10","0","501","1","39","69","2","7","12","0","57","59","6018"
"2018-11-22 00:00:00","6","6","0","16","0","4","9","2","4","0","416","1","34","59","7","2","8","2","46","51","5383"
"2018-11-23 00:00:00","5","6","0","8","0","2","12","2","5","0","374","0","29","52","4","3","2","2","50","51","4620"
"2018-11-24 00:00:00","6","0","1","11","0","3","8","1","4","0","407","1","22","67","6","0","4","1","28","52","2992"
"2018-11-25 00:00:00","4","3","1","9","1","2","9","0","5","0","458","0","24","56","1","1","1","1","40","36","3073"
"2018-11-26 00:00:00","10","0","2","6","1","1","8","3","8","0","481","3","30","55","7","6","9","3","69","52","5673"
"2018-11-27 00:00:00","5","1","2","12","0","1","12","1","6","0","466","0","25","54","9","2","9","2","51","63","6177"
"2018-11-28 00:00:00","3","8","3","18","1","3","19","2","6","0","496","0","25","64","0","1","4","3","72","67","6254"
"2018-11-29 00:00:00","1","5","0","20","0","2","19","4","4","0","473","1","31","55","7","1","6","2","80","80","6112"
"2018-11-30 00:00:00","4","2","1","13","1","5","10","0","4","0","446","2","37","67","2","2","5","2","59","61","5464"
"2018-12-01 00:00:00","4","2","1","15","0","0","11","1","3","0","390","0","24","62","0","1","3","3","52","48","3013"
"2018-12-02 00:00:00","2","1","2","25","0","2","12","1","6","0","437","0","25","55","5","2","2","2","55","39","3071"
"2018-12-03 00:00:00","4","4","4","18","1","2","26","3","4","0","498","3","28","54","6","4","4","2","51","76","5763"
"2018-12-04 00:00:00","1","5","2","13","0","1","17","1","2","0","477","0","32","63","6","4","4","4","64","58","6149"
"2018-12-05 00:00:00","3","5","1","17","1","0","22","2","4","0","479","0","33","59","2","8","10","3","80","71","6195"
"2018-12-06 00:00:00","7","6","1","20","0","2","19","2","6","0","446","1","33","64","6","4","10","0","52","72","5979"
"2018-12-07 00:00:00","1","4","4","22","0","0","6","2","2","0","407","1","35","57","0","0","7","2","63","51","5246"
"2018-12-08 00:00:00","6","5","0","12","0","3","8","1","4","0","440","0","17","60","6","2","1","1","47","39","3046"
"2018-12-09 00:00:00","3","8","3","23","0","2","7","2","2","0","443","1","27","39","7","3","4","1","44","58","3061"
"2018-12-10 00:00:00","4","1","2","14","1","3","12","3","5","0","484","2","34","81","6","1","4","4","66","66","5527"
"2018-12-11 00:00:00","2","2","1","16","1","1","13","3","4","0","431","3","32","72","6","4","9","2","73","68","5924"
"2018-12-12 00:00:00","6","3","0","23","1","2","14","1","4","0","435","1","39","66","5","0","5","3","61","58","5914"
"2018-12-13 00:00:00","8","0","1","12","0","1","10","1","2","0","454","0","26","66","7","3","7","3","64","63","5822"
"2018-12-14 00:00:00","4","3","0","12","0","2","20","2","3","0","427","1","28","39","2","5","8","4","54","48","5152"
"2018-12-15 00:00:00","4","3","1","19","0","3","12","1","8","0","355","1","21","64","3","1","4","3","37","47","2752"
"2018-12-16 00:00:00","3","6","1","21","0","1","14","0","4","0","396","1","22","58","3","5","4","2","36","40","2904"
"2018-12-17 00:00:00","4","6","3","17","0","3","15","2","9","0","428","3","36","74","5","4","9","1","61","61","5319"
"2018-12-18 00:00:00","6","9","1","19","1","2","11","1","3","0","396","0","24","53","4","5","10","1","61","58","5624"
"2018-12-19 00:00:00","5","3","1","21","0","1","21","1","8","0","376","2","28","78","6","6","5","0","60","66","5624"
"2018-12-20 00:00:00","4","8","0","21","0","1","17","2","3","0","358","2","43","37","7","2","9","1","64","56","5225"
"2018-12-21 00:00:00","5","2","0","16","0","2","15","1","0","0","313","1","19","48","4","2","5","0","51","56","4378"
"2018-12-22 00:00:00","2","5","0","8","1","3","5","2","4","0","296","1","27","49","5","0","3","2","31","43","2465"
"2018-12-23 00:00:00","3","2","3","17","0","1","13","1","1","0","271","3","22","57","4","2","3","1","28","28","2431"
"2018-12-24 00:00:00","1","1","0","11","0","2","6","0","1","0","284","0","25","48","3","2","1","2","32","42","3120"
"2018-12-25 00:00:00","3","1","1","10","0","1","10","1","0","0","261","1","16","37","1","2","3","2","22","33","2341"
"2018-12-26 00:00:00","4","9","0","9","0","2","14","2","3","0","314","2","24","54","5","2","1","1","32","38","3678"
"2018-12-27 00:00:00","4","5","0","11","1","3","13","0","7","0","303","1","18","61","4","3","8","3","51","57","4213"
"2018-12-28 00:00:00","1","5","1","14","1","2","12","0","6","0","288","2","26","47","2","2","5","3","39","39","4086"
"2018-12-29 00:00:00","4","5","0","9","0","0","10","1","4","0","315","1","20","53","2","6","5","1","43","52","2714"
"2018-12-30 00:00:00","2","3","1","18","1","1","10","0","2","0","299","3","16","56","2","4","3","2","30","41","2521"
"2018-12-31 00:00:00","3","2","0","11","0","4","11","2","4","0","248","1","22","55","3","0","1","1","32","43","2949"
"2019-01-01 00:00:00","1","4","1","15","0","3","10","0","2","0","272","0","18","48","4","1","3","2","21","36","2309"
"2019-01-02 00:00:00","2","8","0","12","0","1","10","3","5","0","365","0","28","51","4","5","3","1","60","65","4612"
"2019-01-03 00:00:00","5","9","1","18","0","0","16","2","5","0","354","2","22","63","3","0","7","2","51","47","5161"
"2019-01-04 00:00:00","5","8","1","18","0","2","14","2","2","0","353","1","30","60","4","0","7","1","55","76","5134"
"2019-01-05 00:00:00","4","5","0","15","0","2","12","1","4","0","329","0","29","51","3","3","2","2","27","37","2958"
"2019-01-06 00:00:00","2","2","3","17","2","4","14","4","1","0","393","0","23","72","1","1","6","1","39","48","3025"
"2019-01-07 00:00:00","2","2","1","21","0","1","12","2","2","0","377","1","29","68","4","3","4","2","51","66","5069"
"2019-01-08 00:00:00","4","3","3","15","0","0","17","2","9","0","408","1","31","50","7","4","7","0","53","76","5631"
"2019-01-09 00:00:00","6","3","0","18","0","2","15","7","1","0","413","0","36","71","4","5","12","1","74","67","5877"
"2019-01-10 00:00:00","6","3","1","19","1","1","17","2","3","0","417","0","41","65","5","7","13","5","70","66","5705"
"2019-01-11 00:00:00","5","7","2","12","2","2","19","2","2","0","369","1","36","61","7","6","6","1","65","59","5282"
"2019-01-12 00:00:00","4","3","0","16","0","3","3","2","6","0","348","0","22","45","3","1","4","0","37","40","2897"
"2019-01-13 00:00:00","4","6","0","24","0","2","15","1","3","0","387","0","28","60","6","2","4","0","51","43","2882"
"2019-01-14 00:00:00","7","9","1","17","0","5","13","3","9","0","408","1","19","64","8","4","9","3","58","61","5350"
"2019-01-15 00:00:00","5","2","0","14","0","1","18","1","1","0","438","0","26","85","7","2","14","2","81","66","5533"
"2019-01-16 00:00:00","7","4","2","18","0","0","22","0","17","0","447","0","27","64","9","0","7","0","61","54","5746"
"2019-01-17 00:00:00","7","5","2","24","0","1","12","2","4","0","413","0","36","80","9","3","10","1","70","66","5881"
"2019-01-18 00:00:00","3","3","3","11","0","0","16","2","0","0","426","1","28","62","3","2","8","2","57","65","5256"
"2019-01-19 00:00:00","1","2","0","20","0","1","12","2","5","0","376","0","17","60","1","1","5","0","47","63","2914"
"2019-01-20 00:00:00","2","1","3","16","0","1","17","2","3","0","466","0","32","49","6","2","4","0","52","32","3051"
"2019-01-21 00:00:00","4","6","2","10","0","2","13","3","9","0","442","1","28","52","13","1","11","3","58","61","5497"
"2019-01-22 00:00:00","5","2","0","27","0","1","15","0","7","0","450","0","30","68","9","2","15","1","66","69","5827"
"2019-01-23 00:00:00","5","4","1","13","0","3","19","1","4","0","471","2","32","69","15","4","8","2","57","63","6126"
"2019-01-24 00:00:00","4","7","0","13","0","1","18","4","4","0","438","4","22","72","10","3","12","2","69","71","6125"
"2019-01-25 00:00:00","10","5","1","19","2","1","15","3","3","0","403","2","30","66","7","1","12","2","77","63","5376"
"2019-01-26 00:00:00","4","3","1","14","0","1","7","3","1","0","402","0","30","69","5","2","1","1","50","51","2920"
"2019-01-27 00:00:00","5","9","0","5","0","5","16","4","4","0","468","0","26","56","8","6","5","1","39","51","3102"
"2019-01-28 00:00:00","4","3","3","22","0","2","28","2","6","0","435","2","42","56","8","7","11","5","54","63","5746"
"2019-01-29 00:00:00","5","4","2","20","0","1","13","4","2","0","436","1","35","92","17","4","13","1","80","59","6040"
"2019-01-30 00:00:00","5","5","2","29","1","2","13","2","7","0","461","1","33","73","13","3","11","3","79","74","6365"
"2019-01-31 00:00:00","6","6","1","16","0","1","16","4","5","0","451","1","32","57","7","7","11","3","67","59","6171"
"2019-02-01 00:00:00","6","9","2","17","1","2","25","2","5","0","425","0","30","59","6","2","8","2","66","60","5438"
"2019-02-02 00:00:00","4","2","0","12","1","0","12","3","2","0","362","0","35","52","7","2","6","1","34","55","3092"
"2019-02-03 00:00:00","2","1","2","14","0","0","11","1","2","0","450","0","27","55","4","4","2","0","27","48","3147"
"2019-02-04 00:00:00","5","5","2","18","0","4","15","7","9","0","444","1","30","60","5","2","11","3","64","62","5400"
"2019-02-05 00:00:00","5","2","2","22","0","0","22","4","6","0","432","2","25","66","12","6","9","4","61","53","5915"
"2019-02-06 00:00:00","8","7","1","24","0","1","30","2","6","0","459","0","35","63","10","4","8","0","68","45","6114"
"2019-02-07 00:00:00","6","5","2","11","0","5","19","3","2","0","443","1","28","55","6","10","15","4","78","65","6183"
"2019-02-08 00:00:00","8","5","0","17","0","1","16","1","6","0","429","1","35","50","5","4","8","3","58","64","5528"
"2019-02-09 00:00:00","5","6","1","11","1","2","21","1","5","0","392","1","16","53","5","3","6","0","46","56","3251"
"2019-02-10 00:00:00","4","3","3","25","0","1","11","0","5","0","424","0","20","58","6","5","3","0","55","57","3195"
"2019-02-11 00:00:00","2","5","1","17","0","3","23","3","4","0","467","1","42","55","4","3","15","4","89","71","5912"
"2019-02-12 00:00:00","7","5","2","18","0","1","29","3","8","0","471","1","38","79","10","5","8","1","83","73","6232"
"2019-02-13 00:00:00","8","6","2","21","1","4","31","1","3","0","451","2","35","61","7","2","8","1","72","58","6529"
"2019-02-14 00:00:00","7","8","0","14","1","2","22","1","8","0","414","1","34","57","11","4","10","0","65","68","6237"
"2019-02-15 00:00:00","6","2","4","10","3","2","34","3","4","0","387","2","39","64","5","2","8","4","66","75","5465"
"2019-02-16 00:00:00","8","4","1","11","1","1","17","1","6","0","394","0","22","50","3","3","9","5","38","55","3194"
"2019-02-17 00:00:00","4","4","2","11","2","1","14","4","3","0","440","2","25","46","4","2","6","0","57","58","3165"
"2019-02-18 00:00:00","10","6","2","17","0","3","23","3","1","0","428","3","23","61","5","6","14","3","63","62","5807"
"2019-02-19 00:00:00","4","4","0","16","1","2","20","0","6","0","434","1","37","45","8","2","10","4","81","73","6224"
"2019-02-20 00:00:00","10","5","0","21","0","2","35","2","5","0","425","1","28","74","8","2","12","2","77","67","6416"
"2019-02-21 00:00:00","5","5","2","20","0","0","27","2","5","0","390","1","41","62","10","2","10","1","68","65","6592"
"2019-02-22 00:00:00","10","4","1","11","0","3","39","0","5","0","407","0","33","59","11","2","8","5","55","72","5803"
"2019-02-23 00:00:00","3","4","0","14","0","1","17","2","5","0","350","0","31","58","4","0","3","1","40","61","3298"
"2019-02-24 00:00:00","5","2","1","14","0","3","17","3","7","0","390","0","25","62","10","3","5","2","40","44","3215"
"2019-02-25 00:00:00","2","5","2","17","0","3","29","2","8","0","479","2","35","60","9","1","8","2","79","63","6056"
"2019-02-26 00:00:00","4","5","1","16","0","3","15","3","5","0","438","3","37","63","6","1","17","2","70","72","6132"
"2019-02-27 00:00:00","10","5","0","18","1","2","22","3","5","0","459","0","33","58","8","5","15","1","63","72","6521"
"2019-02-28 00:00:00","2","8","3","10","0","2","17","2","7","0","442","0","29","64","8","4","8","3","63","66","6292"
"2019-03-01 00:00:00","11","3","1","16","0","1","25","4","4","0","368","0","24","63","9","3","8","5","62","57","5657"
"2019-03-02 00:00:00","4","4","1","19","0","0","15","2","2","0","360","2","21","54","4","7","11","1","43","47","3174"
"2019-03-03 00:00:00","8","4","0","19","0","3","18","1","3","0","413","2","26","67","4","4","7","0","46","48","3331"
"2019-03-04 00:00:00","3","9","1","22","0","0","21","3","2","0","484","0","30","77","7","5","8","2","74","67","5899"
"2019-03-05 00:00:00","7","7","2","19","0","0","18","2","4","0","449","1","31","71","8","4","14","6","66","61","6264"
"2019-03-06 00:00:00","8","7","0","19","1","2","33","4","2","0","482","1","37","67","3","5","14","1","65","65","6469"
"2019-03-07 00:00:00","7","3","4","18","1","4","25","0","5","0","416","0","33","84","5","7","11","3","82","70","6566"
"2019-03-08 00:00:00","6","3","1","17","0","1","25","2","4","0","384","0","30","53","5","6","11","1","75","73","5546"
"2019-03-09 00:00:00","9","4","1","9","0","2","10","1","4","0","383","0","21","48","5","4","3","0","33","50","3202"
"2019-03-10 00:00:00","3","2","1","13","0","1","13","0","2","0","453","1","27","62","7","2","4","2","47","56","3261"
"2019-03-11 00:00:00","4","5","0","15","0","4","20","5","5","0","462","0","35","62","6","1","12","1","78","83","5873"
"2019-03-12 00:00:00","10","5","0","15","1","0","21","0","3","0","487","1","33","56","8","0","12","4","73","78","6415"
"2019-03-13 00:00:00","9","7","1","16","1","2","27","2","4","0","511","0","37","54","2","4","6","2","80","68","6455"
"2019-03-14 00:00:00","14","2","1","17","0","2","22","3","8","0","431","1","36","45","6","8","11","2","72","62","6586"
"2019-03-15 00:00:00","1","6","1","18","0","2","30","4","3","0","400","0","18","47","11","1","7","1","54","66","5769"
"2019-03-16 00:00:00","1","0","0","11","0","2","23","1","6","0","330","2","18","55","5","1","7","3","50","56","3232"
"2019-03-17 00:00:00","6","8","0","9","1","1","17","3","3","0","433","0","20","65","10","2","6","0","41","59","3396"
"2019-03-18 00:00:00","5","11","2","20","0","3","29","4","5","0","422","0","31","66","9","5","10","3","54","72","5863"
"2019-03-19 00:00:00","7","1","0","13","0","2","30","3","5","0","441","0","34","66","6","2","12","4","74","80","6254"
"2019-03-20 00:00:00","7","1","1","19","0","4","17","6","5","0","444","2","51","84","7","3","32","4","69","92","6521"
"2019-03-21 00:00:00","5","7","1","12","1","0","20","0","5","0","500","1","37","68","6","0","12","3","60","75","6112"
"2019-03-22 00:00:00","8","3","1","17","2","1","16","3","10","0","410","1","36","56","5","1","11","1","55","77","5839"
"2019-03-23 00:00:00","4","2","0","10","0","3","17","2","5","0","371","0","34","58","4","1","10","2","31","57","3152"
"2019-03-24 00:00:00","4","1","1","16","0","1","19","3","5","0","422","0","29","66","7","1","14","4","50","49","3182"
"2019-03-25 00:00:00","8","7","1","17","0","0","24","6","8","0","431","1","31","50","3","4","14","2","60","74","5839"
"2019-03-26 00:00:00","7","3","1","15","1","2","25","3","2","0","466","1","35","57","10","4","12","4","59","65","6318"
"2019-03-27 00:00:00","9","5","2","15","0","1","18","1","10","0","468","3","27","67","6","4","12","4","73","79","6576"
"2019-03-28 00:00:00","4","1","2","15","0","1","27","2","5","0","448","4","27","68","5","4","9","1","80","82","6400"
"2019-03-29 00:00:00","7","4","1","14","0","4","20","1","4","0","440","0","29","63","5","3","8","2","69","80","5738"
"2019-03-30 00:00:00","3","1","2","14","1","3","14","4","9","0","375","2","27","60","6","1","5","0","38","61","3126"
"2019-03-31 00:00:00","6","2","1","16","0","2","17","2","3","0","391","0","25","53","7","2","6","1","44","64","3071"
"2019-04-01 00:00:00","5","5","1","13","0","1","24","0","4","0","430","1","27","63","8","7","15","0","55","63","5858"
"2019-04-02 00:00:00","5","5","1","18","0","3","30","2","5","0","473","1","35","60","9","3","10","6","62","87","6408"
"2019-04-03 00:00:00","10","3","6","23","0","2","23","4","9","0","498","1","35","56","5","4","7","2","86","83","6641"
"2019-04-04 00:00:00","9","3","0","18","0","3","20","2","4","0","423","3","28","84","11","3","14","1","77","74","6567"
"2019-04-05 00:00:00","9","6","2","14","2","3","20","5","7","0","401","0","41","60","4","2","8","2","57","64","5733"
"2019-04-06 00:00:00","5","4","2","19","1","0","15","0","0","0","352","0","31","53","11","4","2","2","45","65","3119"
"2019-04-07 00:00:00","5","1","0","18","0","1","14","2","3","0","464","1","24","57","5","1","1","2","47","53","3295"
"2019-04-08 00:00:00","6","5","0","21","1","3","21","2","5","0","496","0","34","65","10","2","11","2","75","64","6000"
"2019-04-09 00:00:00","8","8","1","21","1","2","27","4","1","0","465","1","38","73","10","3","10","0","70","60","6263"
"2019-04-10 00:00:00","9","14","1","16","0","4","21","2","9","0","450","2","41","68","10","1","9","2","64","72","6388"
"2019-04-11 00:00:00","5","13","3","19","0","0","27","2","4","0","462","1","35","97","11","2","6","1","88","79","6322"
"2019-04-12 00:00:00","8","17","0","15","0","3","17","3","6","0","434","0","49","68","5","2","12","2","67","66","5717"
"2019-04-13 00:00:00","4","4","2","9","0","2","9","3","5","0","395","0","23","69","5","3","4","2","51","60","3161"
"2019-04-14 00:00:00","5","7","0","13","0","0","13","2","1","0","400","0","29","58","8","2","7","2","43","57","3196"
"2019-04-15 00:00:00","5","6","2","15","0","1","19","2","8","0","409","3","31","79","4","4","4","4","67","75","5696"
"2019-04-16 00:00:00","3","12","0","25","0","3","22","5","7","0","411","0","35","64","10","0","10","3","71","66","6101"
"2019-04-17 00:00:00","3","3","1","19","0","3","24","2","11","0","448","3","43","69","8","6","12","3","64","76","6073"
"2019-04-18 00:00:00","4","4","2","16","1","0","16","1","3","0","410","0","33","71","3","1","8","5","63","64","5589"
"2019-04-19 00:00:00","3","0","2","17","0","3","20","1","8","0","414","0","39","71","7","2","5","3","57","44","4428"
"2019-04-20 00:00:00","3","5","1","16","2","2","14","0","6","0","405","1","16","54","6","1","9","0","42","55","3032"
"2019-04-21 00:00:00","5","3","1","18","0","1","16","1","8","0","415","0","23","67","6","1","5","2","39","49","2895"
"2019-04-22 00:00:00","7","5","0","16","1","0","11","3","11","0","399","0","28","64","6","4","10","2","57","66","4652"
"2019-04-23 00:00:00","8","9","1","20","0","2","22","2","7","0","435","1","54","72","8","4","12","1","68","60","5800"
"2019-04-24 00:00:00","7","3","0","9","1","1","27","3","7","0","455","1","44","65","8","4","15","2","78","68","6066"
"2019-04-25 00:00:00","5","5","1","21","2","2","18","1","12","0","477","1","31","69","7","3","8","5","64","68","6004"
"2019-04-26 00:00:00","6","1","0","13","0","2","14","1","3","0","435","1","36","79","13","1","6","3","64","81","5416"
"2019-04-27 00:00:00","2","9","1","16","1","2","13","1","5","0","391","1","24","57","4","5","5","3","37","61","3047"
"2019-04-28 00:00:00","3","2","2","14","0","2","14","0","8","0","432","0","33","56","7","2","0","3","45","71","3031"
"2019-04-29 00:00:00","5","2","2","15","0","3","22","2","6","0","442","0","35","50","5","6","6","3","64","62","5359"
"2019-04-30 00:00:00","8","2","1","20","2","0","15","5","4","0","468","2","39","69","7","6","7","7","63","62","5649"
"2019-05-01 00:00:00","5","10","0","21","0","1","16","1","8","0","506","3","31","72","10","4","6","3","57","65","4450"
"2019-05-02 00:00:00","10","8","1","12","2","1","15","0","4","0","439","2","36","78","10","3","4","2","65","71","5650"
"2019-05-03 00:00:00","3","5","0","11","1","1","17","0","8","0","406","2","41","75","7","0","4","2","65","92","5274"
"2019-05-04 00:00:00","5","5","0","16","2","1","14","3","4","0","417","1","27","62","8","2","4","1","36","60","2938"
"2019-05-05 00:00:00","7","3","1","16","0","0","16","3","3","0","458","2","32","57","7","5","2","2","47","49","3008"
"2019-05-06 00:00:00","6","6","1","11","0","4","15","3","3","0","452","0","29","71","6","4","8","2","57","67","5290"
"2019-05-07 00:00:00","7","4","1","9","3","2","18","4","3","0","440","0","45","69","5","3","10","2","73","56","5872"
"2019-05-08 00:00:00","5","2","0","19","1","1","15","2","8","0","438","0","25","79","10","7","7","1","78","72","5971"
"2019-05-09 00:00:00","3","4","1","13","0","2","28","3","7","0","446","1","25","72","7","4","9","6","58","67","6021"
"2019-05-10 00:00:00","8","1","0","18","2","1","12","3","11","0","403","2","42","69","2","0","4","2","47","80","5430"
"2019-05-11 00:00:00","4","1","2","13","1","0","13","1","3","0","375","0","35","59","10","1","3","2","50","53","2889"
"2019-05-12 00:00:00","8","5","2","11","1","0","16","2","4","0","421","1","31","61","9","3","4","2","35","52","2920"
"2019-05-13 00:00:00","5","1","1","18","0","1","12","0","5","0","400","0","31","80","8","6","6","0","71","70","5358"
"2019-05-14 00:00:00","6","3","0","10","0","2","28","2","6","0","444","0","35","72","6","5","9","5","73","67","6075"
"2019-05-15 00:00:00","6","5","0","17","1","0","26","2","4","0","462","0","39","78","8","1","8","4","53","65","6121"
"2019-05-16 00:00:00","8","5","2","18","2","5","20","1","7","0","456","2","48","53","11","4","4","3","56","67","6040"
"2019-05-17 00:00:00","5","3","0","20","0","5","16","2","6","0","382","0","36","66","10","4","6","3","56","60","5338"
"2019-05-18 00:00:00","3","2","0","15","1","0","7","1","3","0","377","1","30","72","6","4","3","2","34","56","2835"
"2019-05-19 00:00:00","6","9","0","10","1","2","14","1","5","0","420","1","26","60","9","2","2","2","39","47","2926"
"2019-05-20 00:00:00","7","5","0","16","1","1","18","6","6","0","453","1","41","57","5","3","12","4","79","68","5293"
"2019-05-21 00:00:00","6","7","1","22","1","5","18","3","2","0","431","1","32","68","7","4","13","3","60","67","5904"
"2019-05-22 00:00:00","8","7","0","19","0","2","26","2","3","0","444","0","51","72","9","1","8","2","61","77","6059"
"2019-05-23 00:00:00","3","5","1","19","0","2","23","2","5","0","427","0","31","71","5","2","6","3","67","66","5727"
"2019-05-24 00:00:00","7","6","0","9","1","5","21","5","1","0","376","2","32","63","6","3","7","3","45","61","5238"
"2019-05-25 00:00:00","6","1","1","12","0","1","14","0","4","0","356","0","22","74","4","3","4","0","24","52","2805"
"2019-05-26 00:00:00","4","3","0","14","0","2","15","2","4","0","383","0","25","58","4","3","7","3","35","52","2797"
"2019-05-27 00:00:00","4","7","2","17","1","1","20","2","5","0","410","1","41","72","3","4","4","3","48","60","4954"
"2019-05-28 00:00:00","7","1","2","11","1","3","19","1","4","0","460","2","38","79","4","7","10","1","53","61","5696"
"2019-05-29 00:00:00","6","5","1","14","0","2","22","4","4","0","428","1","38","52","5","4","12","4","69","52","5931"
"2019-05-30 00:00:00","5","9","2","10","2","3","20","3","3","0","399","0","34","66","4","5","14","2","56","65","5440"
"2019-05-31 00:00:00","9","2","2","12","1","1","25","1","6","0","398","0","34","68","6","2","3","2","54","72","5074"
"2019-06-01 00:00:00","6","4","1","13","0","2","23","0","3","0","342","0","26","42","2","2","5","3","40","55","2632"
"2019-06-02 00:00:00","3","2","0","13","0","2","10","2","2","0","332","2","21","66","6","4","6","3","38","55","2753"
"2019-06-03 00:00:00","11","7","0","13","1","1","23","3","5","0","378","0","34","65","7","7","10","3","58","72","5197"
"2019-06-04 00:00:00","5","4","1","17","0","3","20","3","6","0","431","2","24","66","9","9","9","5","48","57","5480"
"2019-06-05 00:00:00","2","5","0","10","0","4","29","0","4","0","374","0","31","46","5","5","12","4","61","70","5442"
"2019-06-06 00:00:00","5","4","1","9","1","4","29","1","6","0","426","0","33","66","10","6","7","1","53","71","5416"
"2019-06-07 00:00:00","6","8","1","18","0","3","19","0","5","0","360","1","31","45","7","3","5","6","61","73","5064"
